datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_CA-NB_avg,carbon_intensity_exchange_CA-NB_avg,power_net_import_CA-ON_avg,carbon_intensity_exchange_CA-ON_avg,power_net_import_US-NE-ISNE_avg,carbon_intensity_exchange_US-NE-ISNE_avg,power_net_import_US-NY-NYIS_avg,carbon_intensity_exchange_US-NY-NYIS_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_CA-NB_avg,latest_forecasted_power_net_import_CA-ON_avg,latest_forecasted_power_net_import_US_avg,latest_forecasted_power_net_import_US-NE-ISNE_avg,latest_forecasted_power_net_import_US-NY-NYIS_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg,marginal_carbon_avg,marginal_forecast_avg
2022-01-01 00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-09T21:10:30.813823+00:00,1640995200.0,CA-QC,27.44,0.0,27.44,,,31247.5,,,0.0,4119.72,27127.78,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,556.0,0.0,546.0,0.0,30145.5,,0.0,0.0,0.0,0.0,482.67,0.0,473.85,0.0,26171.26,0.0,0.0,0.0,0.0,0.0,,,-992.0,27.44,-377.04,27.44,-1666.84,27.44,-1083.83,27.44,0.34,1.98,20.3,263.02,260.84,0.4,,,,,,,,,,,1000.5083333333332,997.1869502314815
2022-01-01 01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T20:56:51.251995+00:00,1640998800.0,CA-QC,27.7,0.22,27.53,,50.59,29761.0,,,214.03,3660.09,26314.94,hydroquebec.com,0.06,99.5,0.0,100.0,0.0,0.0,552.5,0.0,662.5,0.0,28546.0,,0.0,0.0,116.62,0.0,485.36,0.01,588.51,0.0,25108.91,15.52,0.0,0.0,0.0,0.0,,,-992.0,27.7,214.03,50.59,-1698.34,27.7,-969.75,27.7,0.4,1.95,0.0,263.0,260.83,0.06,,,,,,,,,,,991.8583333333335,996.8637152777778
2022-01-01 02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T20:56:47.152988+00:00,1641002400.0,CA-QC,27.75,0.2,27.62,,45.7,28718.0,,,215.07,3704.56,25228.51,hydroquebec.com,0.05,99.48,0.0,100.0,0.0,0.0,549.5,0.0,709.5,0.0,27459.0,,0.0,0.0,117.93,0.0,479.49,0.0,627.88,0.0,23989.52,13.7,0.0,0.0,0.0,0.0,,,-992.0,27.76,215.07,45.7,-1747.56,27.76,-965.0,27.76,0.46,1.96,0.0,263.02,260.85,0.12,,,,,,,,,,,993.5666666666667,996.8210648148148
2022-01-01 03:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T20:56:51.251995+00:00,1641006000.0,CA-QC,27.81,0.17,27.73,,39.33,28007.0,,,213.91,3705.98,24514.93,hydroquebec.com,0.05,99.46,0.0,100.0,0.0,0.0,550.5,0.0,697.5,0.0,26759.0,,0.0,0.0,121.22,0.0,478.56,0.0,617.4,0.0,23286.5,11.26,0.0,0.0,0.0,0.0,,,-992.0,27.81,213.91,39.33,-1743.23,27.81,-970.75,27.81,0.51,1.97,0.0,263.18,260.98,0.18,,,,,,,,,,,994.5583333333334,996.7699652777778
2022-01-01 04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T21:16:33.174476+00:00,1641009600.0,CA-QC,27.83,0.06,27.88,,20.44,27018.5,,,208.4,3497.41,23729.49,hydroquebec.com,0.02,99.46,0.0,100.0,0.0,0.0,551.0,0.0,658.5,0.0,25809.0,,0.0,0.0,124.59,0.0,480.59,0.0,583.4,0.0,22537.07,3.84,0.0,0.0,0.0,0.0,,,-848.08,27.83,208.4,20.44,-1739.66,27.83,-909.67,27.83,0.52,1.88,0.0,263.1,260.9,0.24,,,,,,,,,,,992.3166666666667,996.5806423611111
2022-01-01 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T20:56:47.152988+00:00,1641013200.0,CA-QC,27.97,0.04,28.04,,17.91,25950.0,,,194.25,3046.5,23097.75,hydroquebec.com,0.01,99.47,0.0,100.0,0.0,0.0,548.5,0.0,620.0,0.0,24781.5,,0.0,0.0,118.7,0.0,484.81,0.0,554.86,0.0,21936.62,2.75,0.0,0.0,0.0,0.0,,,-711.33,27.96,194.25,17.91,-1376.42,27.97,-958.75,27.97,0.53,1.95,0.0,263.26,261.0,0.3,,,,,,,,,,,991.8583333333332,997.0050347222221
2022-01-01 06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T21:10:30.813823+00:00,1641016800.0,CA-QC,28.05,0.03,28.15,,15.31,25221.5,,,196.37,2898.95,22518.91,hydroquebec.com,0.01,99.45,0.0,100.0,0.0,0.0,545.0,0.0,592.0,0.0,24084.5,,0.0,0.0,121.7,0.0,482.9,0.0,529.8,0.0,21382.61,1.89,0.0,0.0,0.0,0.0,,,-623.0,28.05,196.37,15.31,-1312.12,28.05,-963.83,28.05,0.48,1.97,0.0,263.27,261.0,0.36,,,,,,,,,,,991.4416666666667,997.6146412037037
2022-01-01 07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T20:56:47.152988+00:00,1641020400.0,CA-QC,28.24,0.04,28.33,,16.63,24685.5,,,199.01,2466.93,22417.58,hydroquebec.com,0.01,99.43,0.0,100.0,0.0,0.0,555.0,0.0,572.5,0.0,23558.0,,0.0,0.0,124.69,0.0,499.96,0.0,519.32,0.0,21271.2,2.4,0.0,0.0,0.0,0.0,,,-623.0,28.24,199.01,16.63,-879.93,28.24,-964.0,28.24,0.45,1.99,0.0,263.31,261.02,0.06,,,,,,,,,,,995.775,998.1432002314816
2022-01-01 08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T21:10:30.813823+00:00,1641024000.0,CA-QC,28.37,0.03,28.47,,15.75,24368.5,,,179.77,2447.4,22100.87,hydroquebec.com,0.01,99.46,0.0,100.0,0.0,0.0,565.5,0.0,590.0,0.0,23213.0,,0.0,0.0,116.46,0.0,509.12,0.0,534.74,0.0,20938.51,2.03,0.0,0.0,0.0,0.0,,,-623.0,28.37,179.77,15.75,-869.06,28.37,-955.33,28.37,0.37,2.06,0.0,263.33,261.03,0.13,,,,,,,,,,,1003.5500000000001,998.8830150462964
2022-01-01 09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-09T20:56:51.251995+00:00,1641027600.0,CA-QC,28.31,0.02,28.4,,13.63,24467.5,,,164.2,2428.54,22203.16,hydroquebec.com,0.01,99.51,0.0,100.0,0.0,0.0,564.5,0.0,654.5,0.0,23248.5,,0.0,0.0,108.57,0.0,508.85,0.0,593.58,0.0,20990.88,1.27,0.0,0.0,0.0,0.0,,,-623.0,28.31,164.2,13.63,-868.79,28.31,-936.75,28.31,0.32,2.1,0.0,263.25,260.97,0.21,,,,,,,,,,,951.4416666666667,997.4647858796296
2022-01-01 10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T21:10:30.813823+00:00,1641031200.0,CA-QC,28.21,0.02,28.3,,13.45,24654.0,,,149.37,2371.08,22432.28,hydroquebec.com,0.01,99.54,0.0,100.0,0.0,0.0,564.0,0.0,777.5,0.0,23312.5,,0.0,0.0,101.46,0.0,510.09,0.0,705.95,0.0,21113.6,1.19,0.0,0.0,0.0,0.0,,,-566.33,28.22,149.37,13.45,-868.75,28.21,-936.0,28.21,0.18,2.05,0.0,263.3,261.04,0.28,,,,,,,,,,,987.3916666666668,998.2323495370371
2022-01-01 11:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T20:56:47.152988+00:00,1641034800.0,CA-QC,28.05,0.02,28.15,,13.58,25155.0,,,172.43,2353.91,22973.51,hydroquebec.com,0.01,99.5,0.0,100.0,0.0,0.0,564.0,0.0,900.5,0.0,23690.5,,0.0,0.0,113.4,0.0,511.62,0.0,824.26,0.0,21522.87,1.36,0.0,0.0,0.0,0.0,,,-545.92,28.06,172.43,13.58,-872.0,28.05,-936.0,28.06,0.15,2.19,0.0,263.19,260.94,0.37,,,,,,,,,,,970.9333333333333,997.3882523148147
2022-01-01 12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T21:14:37.330160+00:00,1641038400.0,CA-QC,27.76,0.05,27.97,,13.6,25994.0,,,379.24,2920.49,23452.75,hydroquebec.com,0.01,98.96,0.0,100.0,0.0,0.0,563.0,0.0,982.0,0.0,24449.0,,0.0,0.0,240.33,0.0,500.83,0.0,895.41,0.0,21813.27,2.91,0.0,0.0,0.0,0.0,,,-685.5,27.76,379.24,13.6,-1291.33,27.76,-943.67,27.77,0.09,2.28,0.01,263.1,260.85,0.45,,,,,,,,,,,980.0916666666666,997.1467303240742
2022-01-01 13:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T20:56:51.251995+00:00,1641042000.0,CA-QC,27.69,0.02,27.8,,13.61,26827.0,,,212.03,3026.27,24012.76,hydroquebec.com,0.01,99.46,0.0,100.0,0.0,0.0,562.5,0.0,1078.0,0.0,25186.5,,0.0,0.0,129.27,0.0,499.66,0.0,974.82,0.0,22407.45,1.55,0.0,0.0,0.0,0.0,,,-698.0,27.69,212.03,13.61,-1384.27,27.69,-944.0,27.69,0.04,2.35,4.44,263.05,260.78,0.08,,,,,,,,,,,953.1833333333333,995.9555555555556
2022-01-01 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T20:56:51.251995+00:00,1641045600.0,CA-QC,27.52,0.02,27.62,,13.69,27595.5,,,200.38,3413.35,24382.52,hydroquebec.com,0.01,99.49,0.0,100.0,0.0,0.0,563.0,0.0,1234.5,0.0,25798.0,,0.0,0.0,121.86,0.0,493.96,0.0,1095.45,0.05,22669.78,1.43,0.0,0.0,0.0,0.0,,,-967.5,27.52,200.38,13.69,-1501.85,27.52,-944.0,27.52,0.09,2.52,14.61,263.26,260.95,0.16,,,,,,,,,,,1002.1999999999999,996.935011574074
2022-01-01 15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-09T20:56:47.152988+00:00,1641049200.0,CA-QC,27.37,0.02,27.46,,13.64,28237.0,,,187.56,3438.79,24985.77,hydroquebec.com,0.01,99.55,0.0,100.0,0.0,0.0,562.5,0.0,1391.0,0.0,26283.5,,0.0,0.0,109.93,0.0,494.46,0.0,1238.56,0.13,23141.41,1.29,0.0,0.0,0.0,0.0,,,-991.08,27.37,187.56,13.64,-1511.37,27.37,-936.33,27.37,0.29,2.68,31.1,263.57,261.24,0.24,,,,,,,,,,,1006.4166666666669,997.0236689814815
2022-01-01 16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T20:56:51.251995+00:00,1641052800.0,CA-QC,27.36,0.01,27.42,,14.28,28569.5,,,134.82,3450.56,25253.76,hydroquebec.com,0.0,99.7,0.0,100.0,0.0,0.0,562.0,0.0,1384.0,0.0,26623.5,,0.0,0.0,74.99,0.0,494.48,0.0,1230.65,0.1,23452.59,0.96,0.0,0.0,0.0,0.0,,,-991.0,27.36,134.82,14.28,-1512.06,27.36,-947.5,27.36,0.45,2.76,48.19,263.9,261.49,0.34,,,,,,,,,,,1010.1166666666668,997.1292534722223
2022-01-01 17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T21:16:33.174476+00:00,1641056400.0,CA-QC,27.4,0.02,27.46,,15.76,28560.0,,,160.59,3456.92,25263.67,hydroquebec.com,0.01,99.65,0.0,100.0,0.0,0.0,562.0,0.0,1302.5,0.0,26695.5,,0.0,0.0,86.49,0.0,494.4,0.0,1163.6,0.15,23517.49,1.54,0.0,0.0,0.0,0.0,,,-991.92,27.4,160.59,15.76,-1512.26,27.4,-952.75,27.4,0.74,2.78,61.67,264.04,261.59,0.43,,,,,,,,,,,999.1,997.1172743055556
2022-01-01 18:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T21:14:37.330160+00:00,1641060000.0,CA-QC,27.4,0.03,27.46,,17.36,28297.5,,,182.28,3429.73,25050.05,hydroquebec.com,0.01,99.61,0.0,100.0,0.0,0.0,562.0,0.0,1363.5,0.0,26372.0,,0.0,0.0,96.26,0.0,494.36,0.0,1220.78,0.16,23236.24,2.26,0.0,0.0,0.0,0.0,,,-957.17,27.4,182.28,17.36,-1512.89,27.4,-959.67,27.4,0.87,2.77,69.11,264.06,261.58,0.52,,,,,,,,,,,994.9000000000001,997.1732928240742
2022-01-01 19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T21:14:37.330160+00:00,1641063600.0,CA-QC,27.42,0.07,27.5,,19.91,27975.0,,,284.91,3461.58,24798.32,hydroquebec.com,0.02,99.38,0.0,100.0,0.0,0.0,562.0,0.0,1383.0,0.0,26030.0,,0.0,0.0,149.4,0.0,493.16,0.0,1249.44,0.21,22901.16,4.95,0.0,0.0,0.0,0.0,,,-988.83,27.42,284.91,19.91,-1512.75,27.42,-960.0,27.42,0.96,2.73,76.78,263.9,261.45,0.09,,,,,,,,,,,1022.8333333333336,998.1632233796295
2022-01-01 20:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T21:10:30.813823+00:00,1641067200.0,CA-QC,27.56,0.04,27.59,,21.66,28014.5,,,135.95,3473.09,24677.36,hydroquebec.com,0.01,99.7,0.0,100.0,0.0,0.0,562.5,0.0,1170.5,0.0,26281.5,,0.0,0.0,70.78,0.0,493.08,0.0,1044.85,0.07,23065.73,2.84,0.0,0.0,0.0,0.0,,,-992.0,27.56,135.95,21.69,-1512.51,27.56,-968.58,27.56,0.85,2.74,57.32,263.49,261.11,0.19,,,,,,,,,,,1051.575,999.1363715277777
2022-01-01 21:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T20:56:47.152988+00:00,1641070800.0,CA-QC,27.6,0.0,27.6,,,28912.0,,,0.0,3748.4,25163.6,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,562.5,0.0,913.5,0.0,27436.0,,0.0,0.0,0.0,0.0,489.53,0.0,794.7,0.0,23879.36,0.0,0.0,0.0,0.0,0.0,,,-992.0,27.6,-259.88,27.6,-1513.18,27.6,-983.34,27.6,0.84,2.86,41.22,263.01,260.72,0.29,,,,,,,,,,,1042.9833333333333,999.0520833333334
2022-01-01 22:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T20:56:51.251995+00:00,1641074400.0,CA-QC,27.5,0.0,27.5,,,30391.0,,,0.0,4745.15,25645.85,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,562.5,0.0,729.5,0.0,29099.0,,0.0,0.0,0.0,0.0,474.62,0.0,615.27,0.0,24555.96,0.0,0.0,0.0,0.0,0.0,,,-992.0,27.5,-812.92,27.5,-1513.48,27.5,-1426.75,27.5,0.87,2.84,30.99,262.39,260.13,0.39,,,,,,,,,,,1054.4416666666666,999.7918113425926
2022-01-01 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T21:14:37.330160+00:00,1641078000.0,CA-QC,27.56,0.0,27.56,,,30368.0,,,0.0,3914.2,26453.8,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,563.0,0.0,594.5,0.0,29210.5,,0.0,0.0,0.0,0.0,490.41,0.0,517.94,0.0,25445.44,0.0,0.0,0.0,0.0,0.0,,,-965.6,27.57,-284.67,27.56,-1513.1,27.57,-1150.83,27.57,1.0,2.92,24.8,262.08,259.84,0.51,,,,,,,,,,,1018.2750000000001,999.2500868055555
2022-01-02 00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T21:16:33.174476+00:00,1641081600.0,CA-QC,27.76,0.07,27.77,,25.74,28988.5,,,178.67,3496.74,25670.42,hydroquebec.com,0.02,99.63,0.0,100.0,0.0,0.0,562.5,0.0,505.0,0.0,27921.0,,0.0,0.0,89.66,0.0,495.04,0.0,467.21,0.0,24613.6,4.91,0.0,0.0,0.0,0.0,,,-948.0,27.76,178.67,25.74,-1512.33,27.76,-1036.42,27.76,1.08,2.88,20.67,261.58,259.38,0.62,,,,,,,,,,,998.8916666666668,999.2845196759258
2022-01-02 01:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T21:10:30.813823+00:00,1641085200.0,CA-QC,27.94,0.08,27.95,,25.92,27975.0,,,183.57,3268.71,24889.86,hydroquebec.com,0.02,99.61,0.0,100.0,0.0,0.0,561.5,0.0,396.5,0.0,27017.0,,0.0,0.0,92.15,0.0,496.34,0.0,374.35,0.0,23921.88,5.14,0.0,0.0,0.0,0.0,,,-773.0,27.92,183.57,25.92,-1512.62,27.94,-983.08,27.94,1.19,2.78,0.0,261.18,258.97,0.12,,,,,,,,,,,1006.7749999999997,1000.0816261574073
2022-01-02 02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T21:14:37.330160+00:00,1641088800.0,CA-QC,28.07,0.08,28.08,,25.49,27298.0,,,182.91,3045.31,24435.6,hydroquebec.com,0.02,99.6,0.0,100.0,0.0,0.0,561.0,0.0,313.0,0.0,26424.0,,0.0,0.0,93.69,0.0,498.83,0.0,303.53,0.0,23534.47,5.08,0.0,0.0,0.0,0.0,,,-556.33,28.07,182.91,25.49,-1512.81,28.07,-976.17,28.07,1.2,2.65,0.0,260.72,258.53,0.25,,,,,,,,,,,998.8749999999999,1000.3136863425926
2022-01-02 03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T20:56:51.251995+00:00,1641092400.0,CA-QC,28.08,0.03,28.16,,16.19,26758.5,,,189.68,2933.82,24014.36,hydroquebec.com,0.01,99.58,0.0,100.0,0.0,0.0,561.5,0.0,335.0,0.0,25862.0,,0.0,0.0,99.6,0.0,500.36,0.0,326.63,0.0,23085.71,2.06,0.0,0.0,0.0,0.0,,,-456.33,28.08,189.68,16.19,-1512.98,28.08,-964.5,28.08,1.25,2.59,0.0,260.45,258.27,0.37,,,,,,,,,,,995.9583333333331,1000.5127314814815
2022-01-02 04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T20:56:47.152988+00:00,1641096000.0,CA-QC,28.08,0.03,28.24,,13.4,25957.0,,,283.7,2864.45,23376.25,hydroquebec.com,0.01,99.33,0.0,100.0,0.0,0.0,561.0,0.0,415.0,0.0,24981.0,,0.0,0.0,154.78,0.0,499.76,0.0,413.32,0.0,22306.55,1.85,0.0,0.0,0.0,0.0,,,-388.0,28.08,283.7,13.4,-1509.62,28.08,-966.83,28.08,1.31,2.47,0.0,259.93,257.71,0.53,,,,,,,,,,,987.1999999999999,1000.3593460648148
2022-01-02 05:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T21:14:37.330160+00:00,1641099600.0,CA-QC,27.94,0.07,28.32,,13.25,25158.5,,,651.42,2679.61,23130.32,hydroquebec.com,0.02,98.41,0.0,100.0,0.0,0.0,560.5,0.0,524.5,0.0,24073.5,,0.0,0.0,362.93,0.0,502.33,0.0,571.24,0.0,21689.53,4.3,0.0,0.0,0.0,0.0,,,-348.0,27.94,651.42,13.25,-1349.27,27.94,-982.33,27.94,1.39,2.34,0.0,259.73,257.53,0.67,,,,,,,,,,,987.0666666666666,1000.8674479166667
2022-01-02 06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-09T20:56:47.152988+00:00,1641103200.0,CA-QC,27.87,0.09,28.39,,13.06,24626.5,,,870.41,2450.49,23046.41,hydroquebec.com,0.03,97.82,0.0,100.0,0.0,0.0,562.0,0.0,588.5,0.0,23476.0,,0.0,0.0,497.25,0.0,507.98,0.0,669.11,0.0,21366.23,5.84,0.0,0.0,0.0,0.0,,,-348.0,27.87,870.41,13.06,-1126.24,27.87,-976.25,27.87,1.51,2.14,0.0,259.45,257.23,0.86,,,,,,,,,,,986.6833333333334,1001.5324074074074
2022-01-02 07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T21:16:33.174476+00:00,1641106800.0,CA-QC,27.86,0.11,28.46,,13.08,24476.0,,,981.28,2442.34,23014.94,hydroquebec.com,0.03,97.53,0.0,100.0,0.0,0.0,562.5,0.0,525.5,0.0,23388.0,,0.0,0.0,562.55,0.0,508.53,0.0,626.6,0.0,21310.65,6.61,0.0,0.0,0.0,0.0,,,-348.0,27.86,981.28,13.08,-1118.34,27.86,-976.0,27.86,1.62,1.96,0.0,259.11,256.85,0.18,,,,,,,,,,,983.5500000000001,1001.9288483796297
2022-01-02 08:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-09T20:56:51.251995+00:00,1641110400.0,CA-QC,27.87,0.1,28.44,,12.99,24779.5,,,943.07,2441.59,23280.98,hydroquebec.com,0.03,97.61,0.0,100.0,0.0,0.0,561.0,0.0,431.0,0.0,23787.5,,0.0,0.0,550.03,0.0,507.75,0.0,534.27,0.0,21682.43,6.51,0.0,0.0,0.0,0.0,,,-348.0,27.87,943.07,12.99,-1117.59,27.87,-976.0,27.87,1.76,1.75,0.0,258.78,256.48,0.38,,,,,,,,,,,986.9583333333334,1002.7478298611111
2022-01-02 09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T20:56:47.152988+00:00,1641114000.0,CA-QC,27.9,0.08,28.31,,13.22,25484.0,,,711.73,2436.24,23759.49,hydroquebec.com,0.02,98.24,0.0,100.0,0.0,0.0,560.0,0.0,417.5,0.0,24506.5,,0.0,0.0,413.87,0.0,507.9,0.0,485.45,0.0,22347.17,5.1,0.0,0.0,0.0,0.0,,,-348.0,27.91,711.73,13.22,-1117.08,27.91,-971.17,27.91,1.94,1.59,0.0,258.45,256.07,0.57,,,,,,,,,,,987.8083333333334,1004.0173032407407
2022-01-02 10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T21:14:37.330160+00:00,1641117600.0,CA-QC,27.79,0.12,28.19,,14.71,26245.5,,,805.37,2423.25,24627.62,hydroquebec.com,0.03,98.05,0.0,100.0,0.0,0.0,560.5,0.0,416.5,0.0,25268.5,,0.0,0.0,471.6,0.0,510.28,0.0,500.27,0.0,23137.27,8.19,0.0,0.0,0.0,0.0,,,-335.75,27.79,805.37,14.71,-1116.5,27.79,-971.0,27.79,1.92,1.27,0.0,258.14,255.75,0.76,,,,,,,,,,,989.3250000000002,1004.887644675926
2022-01-02 11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T21:16:33.174476+00:00,1641121200.0,CA-QC,27.82,0.18,28.04,,18.91,27136.5,,,669.83,2461.37,25344.95,hydroquebec.com,0.05,98.43,0.0,100.0,0.0,0.0,560.5,0.0,443.5,0.0,26132.5,,0.0,0.0,386.39,0.0,510.88,0.0,506.18,0.0,23929.41,12.1,0.0,0.0,0.0,0.0,,,-385.33,27.81,669.83,18.91,-1117.54,27.82,-958.5,27.82,2.06,1.01,0.0,257.75,255.29,0.94,,,,,,,,,,,940.0999999999999,1004.0774016203703
2022-01-02 12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-09T20:56:47.152988+00:00,1641124800.0,CA-QC,27.83,0.18,27.85,,26.5,28417.5,,,385.8,2610.24,26193.06,hydroquebec.com,0.05,99.11,0.0,100.0,0.0,0.0,560.0,0.0,457.0,0.0,27400.5,,0.0,0.0,221.65,0.0,509.23,0.0,469.11,0.0,24980.58,12.51,0.0,0.0,0.0,0.0,,,-472.83,27.83,385.8,26.5,-1184.24,27.83,-953.17,27.83,2.09,0.74,0.0,257.45,254.93,1.14,,,,,,,,,,,939.0416666666669,1004.5803240740742
2022-01-02 13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-09T21:14:37.330160+00:00,1641128400.0,CA-QC,27.84,0.3,27.69,,38.57,29615.0,,,398.43,2888.84,27124.6,hydroquebec.com,0.08,99.1,0.0,100.0,0.0,0.0,559.5,0.0,450.0,0.0,28605.5,,0.0,0.0,223.36,0.0,505.65,0.0,456.76,0.0,25916.96,21.86,0.0,0.0,0.0,0.0,,,-547.58,27.83,398.43,38.57,-1377.75,27.84,-963.5,27.84,2.12,0.54,1.54,257.14,254.58,0.2,,,,,,,,,,,984.0000000000001,1006.7463541666666
2022-01-02 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T21:10:30.813823+00:00,1641132000.0,CA-QC,27.51,0.04,27.49,,42.94,31058.5,,,25.86,3289.69,27794.67,hydroquebec.com,0.01,99.9,0.0,100.0,0.0,0.0,559.5,0.0,530.5,0.0,29968.5,,0.0,0.0,25.42,0.0,500.0,0.0,479.27,0.0,26787.1,2.88,0.0,0.0,0.0,0.0,,,-802.17,27.49,25.86,38.17,-1509.19,27.52,-978.33,27.52,2.18,0.27,10.01,257.31,254.66,0.41,,,,,,,,,,,1007.6249999999999,1008.1543981481482
2022-01-02 15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-09T21:16:33.174476+00:00,1641135600.0,CA-QC,27.31,0.0,27.31,,,32725.0,,,0.0,4360.15,28364.85,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,560.0,0.0,543.5,0.0,31621.5,,0.0,0.0,0.0,0.0,485.37,0.0,470.98,0.0,27408.5,0.0,0.0,0.0,0.0,0.0,,,-973.08,27.31,-765.95,27.31,-1511.78,27.31,-1109.33,27.31,2.28,0.1,26.29,257.8,255.01,0.6,,,,,,,,,,,1014.7166666666667,1009.0769386574074
2022-01-02 16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-09T20:56:51.251995+00:00,1641139200.0,CA-QC,27.26,0.0,27.26,,,33687.0,,,0.0,4597.42,29089.58,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,560.5,0.0,443.5,0.0,32683.0,,0.0,0.0,0.0,0.0,484.0,0.0,382.92,0.0,28222.65,0.0,0.0,0.0,0.0,0.0,,,-991.0,27.26,-988.11,27.26,-1510.98,27.26,-1107.33,27.26,2.55,-0.22,44.3,258.16,255.23,0.8,,,,,,,,,,,1029.8583333333333,1010.41328125
2022-01-02 17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-09T20:56:51.251995+00:00,1641142800.0,CA-QC,27.26,0.0,27.26,,,33744.5,,,0.0,4396.29,29348.21,hydroquebec.com,0.0,100.0,0.0,100.0,0.0,0.0,560.5,0.0,426.5,0.0,32757.5,,0.0,0.0,0.0,0.0,487.48,0.0,370.91,0.0,28489.83,0.0,0.0,0.0,0.0,0.0,,,-991.92,27.26,-687.34,27.26,-1511.37,27.26,-1205.67,27.26,2.65,-0.42,59.22,258.39,255.36,1.0,,,,,,,,,,,1027.8250000000003,1011.7109953703704
